Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
7007,41614,23,SR,3,1,07-Dec-2021,20:11:24,-3.8478,-32.4153,,401677464,-120,60,0,07-Dec-2021,20:09:09,-2.6548,-37.7612,450,207,608,70,95,,,117,178,167,15,54,192,20,11,158,212,129,206,66,160,58,203,195,115,70,95,110,68,200,,,,,,,,,
7007,41614,7,SR,3,1,07-Dec-2021,20:11:24,-3.8478,-32.4153,,401677464,-120,60,0,07-Dec-2021,20:10:39,-2.6548,-37.7612,450,207,608,70,95,,,30,12,167,14,209,117,128,,,,,,,,,,,,,,,,,,,,,,,,,
7007,41614,27,SR,3,1,07-Dec-2021,20:11:24,-3.8478,-32.4153,,401677464,-120,60,0,07-Dec-2021,20:12:09,-2.6548,-37.7612,450,207,608,70,95,,,119,59,151,15,38,192,26,249,174,1,191,187,160,35,21,114,134,64,175,53,69,57,246,164,70,0,0,,,,,
7007,41614,23,SR,3,1,07-Dec-2021,20:11:24,-3.8478,-32.4153,,401677464,-120,60,0,07-Dec-2021,20:13:39,-2.6548,-37.7612,450,207,608,70,95,,,116,163,23,15,22,192,23,179,65,148,104,194,244,239,94,190,198,72,47,31,102,68,204,,,,,,,,,
7007,41614,31,SR,3,1,07-Dec-2021,20:11:24,-3.8478,-32.4153,,401677464,-120,60,0,07-Dec-2021,20:15:09,-2.6548,-37.7612,450,207,608,70,95,,,115,174,231,15,6,192,31,168,17,110,76,110,66,86,85,165,45,245,205,115,237,17,143,44,223,98,68,148,0,0,0,
7007,41614,23,SR,3,1,07-Dec-2021,20:11:24,-3.8478,-32.4153,,401677464,-120,60,0,07-Dec-2021,20:16:39,-2.6548,-37.7612,450,207,608,70,95,,,113,12,119,14,246,192,23,52,13,88,214,114,77,182,158,123,34,246,208,159,94,68,188,,,,,,,,,
7007,41614,31,NK,3,2,07-Dec-2021,21:04:57,-3.8455,-32.4164,,401677476,-121,57,0,07-Dec-2021,21:01:39,-3.8455,-32.4164,450,144,190,109,69,,,114,120,119,14,214,192,32,177,35,88,72,117,235,125,105,73,115,60,157,250,111,27,18,104,151,7,233,245,100,72,192,
7007,41614,23,NK,3,2,07-Dec-2021,21:04:57,-3.8455,-32.4164,,401677476,-121,57,0,07-Dec-2021,21:03:09,-3.8455,-32.4164,450,144,190,109,69,,,113,166,23,15,70,192,16,11,23,54,99,193,86,69,96,16,157,247,36,78,192,0,0,,,,,,,,,
7007,41614,23,NK,3,2,07-Dec-2021,21:04:57,-3.8455,-32.4164,,401677476,-121,57,0,07-Dec-2021,21:04:39,-3.8455,-32.4164,450,144,190,109,69,,,117,178,167,15,54,192,20,11,158,212,129,206,66,160,58,203,195,115,70,95,110,68,200,,,,,,,,,
7007,41614,27,NK,3,2,07-Dec-2021,21:04:57,-3.8455,-32.4164,,401677476,-121,57,0,07-Dec-2021,21:06:09,-3.8455,-32.4164,450,144,190,109,69,,,119,59,151,15,38,192,26,249,174,1,191,187,160,35,21,114,134,64,175,53,69,57,246,164,70,0,0,,,,,
