Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
2278,162661,23,NN, ,3,30-Jul-2016,12:35:05,,,,401650000,-128,,0,30-Jul-2016,12:33:33,,,92,,,,,,,4,1,252,200,87,12,250,49,231,245,96,5,0,83,255,253,60,0,2,127,192,0,0,,,,,,,,,
2278,162661,23,NN, ,3,30-Jul-2016,12:35:05,,,,401650000,-128,,0,30-Jul-2016,12:34:19,,,92,,,,,,,4,181,102,200,137,1,136,49,247,245,128,5,0,83,255,253,64,0,3,124,209,127,192,,,,,,,,,
2278,162661,23,NN, ,3,30-Jul-2016,12:35:05,,,,401650000,-128,,0,30-Jul-2016,12:35:05,,,92,,,,,,,4,1,252,200,183,197,46,50,7,245,128,5,0,83,255,253,64,0,2,127,192,0,0,,,,,,,,,
2278,162661,23,MA,3,4,30-Jul-2016,15:18:52,21.1907,-86.7286,,401650000,-122,50,0,30-Jul-2016,15:16:51,21.1907,-86.7286,484,230,1004,52,98,,,4,1,252,244,40,76,242,49,54,54,164,221,87,211,54,51,16,83,7,29,175,32,171,,,,,,,,,
2278,162661,23,MA,3,4,30-Jul-2016,15:18:52,21.1907,-86.7286,,401650000,-122,50,0,30-Jul-2016,15:18:45,21.1907,-86.7286,484,230,1004,52,98,,,4,173,110,244,48,178,60,50,190,146,88,133,27,116,121,238,73,42,155,239,23,69,216,,,,,,,,,
2278,162661,23,MA,3,4,30-Jul-2016,15:18:52,21.1907,-86.7286,,401650000,-122,50,0,30-Jul-2016,15:21:02,21.1907,-86.7286,484,230,1004,52,98,,,4,11,110,15,139,120,243,205,169,104,50,152,204,97,129,47,201,127,251,31,24,1,54,,,,,,,,,
2278,162661,23,MA,3,4,30-Jul-2016,15:18:52,21.1907,-86.7286,,401650000,-122,50,0,30-Jul-2016,15:24:55,21.1907,-86.7286,484,230,1004,52,98,,,4,173,110,246,45,1,226,49,247,244,224,5,0,83,255,253,68,0,15,98,144,135,156,,,,,,,,,
2278,162661,11,MB,B,5,30-Jul-2016,16:16:35,21.1787,-86.7248,,401677250,-132,8,0,30-Jul-2016,16:16:10,21.1787,-86.7248,50,1295,2008,835,77,,,55,160,97,252,192,56,130,2,4,0,16,,,,,,,,,,,,,,,,,,,,,
2278,162661,15,MB,B,5,30-Jul-2016,16:16:35,21.1787,-86.7248,,401677250,-132,8,0,30-Jul-2016,16:17:00,21.1787,-86.7248,50,1295,2008,835,77,,,152,206,193,252,192,96,177,246,224,210,50,160,242,146,128,,,,,,,,,,,,,,,,,
2278,162661,31,MA,B,6,30-Jul-2016,16:57:17,21.1782,-86.7212,,401677242,-128,8,0,30-Jul-2016,16:57:18,21.1782,-86.7212,,1492,1877,1185,87,,,218,19,113,252,136,0,164,60,60,60,60,60,60,60,60,60,60,60,60,60,0,0,0,0,1,16,81,82,146,223,128,
2278,162661,31,NN,B,7,30-Jul-2016,23:50:50,21.1684,-86.7042,,401677247,-129,8,0,30-Jul-2016,23:50:26,21.1684,-86.7042,48,2860,14728,555,87,,,218,18,49,124,8,128,164,180,62,84,168,44,188,149,168,15,35,201,160,201,100,166,74,14,184,181,97,155,186,255,103,
2278,162661,11,NN,B,7,30-Jul-2016,23:50:50,21.1684,-86.7042,,401677247,-129,8,0,30-Jul-2016,23:51:14,21.1684,-86.7042,48,2860,14728,555,87,,,38,122,145,253,0,189,119,128,128,0,0,,,,,,,,,,,,,,,,,,,,,
2278,162661,11,SR,B,8,30-Jul-2016,23:51:13,21.1689,-86.7115,,401677240,-137,6,0,30-Jul-2016,23:51:14,21.1689,-86.7115,,2305,12390,428,88,,,38,122,145,253,0,189,119,128,128,0,0,,,,,,,,,,,,,,,,,,,,,
2278,162661,23,NK,B,9,31-Jul-2016,00:23:19,21.1681,-86.7160,,401677244,-127,8,0,31-Jul-2016,00:23:19,21.1681,-86.7160,,2062,6304,674,84,,,4,1,254,5,201,120,89,49,216,5,16,5,0,116,75,253,64,4,67,94,113,226,64,,,,,,,,,
2278,162661,7,NP,A,10,31-Jul-2016,07:56:01,21.2109,-86.7359,,401677239,-129,8,0,31-Jul-2016,07:54:53,21.2109,-86.7359,92,3766,29512,480,75,,,41,132,113,253,64,188,120,,,,,,,,,,,,,,,,,,,,,,,,,
2278,162661,31,NP,A,10,31-Jul-2016,07:56:01,21.2109,-86.7359,,401677239,-129,8,0,31-Jul-2016,07:55:39,21.2109,-86.7359,92,3766,29512,480,75,,,181,156,113,252,199,60,163,104,22,60,72,0,144,8,161,128,4,128,114,10,0,36,11,180,32,0,72,36,155,130,144,
2278,162661,15,NP,A,10,31-Jul-2016,07:56:01,21.2109,-86.7359,,401677239,-129,8,0,31-Jul-2016,07:56:25,21.2109,-86.7359,92,3766,29512,480,75,,,31,165,81,253,73,7,1,128,128,129,0,131,3,127,0,,,,,,,,,,,,,,,,,
2278,162661,11,NP,B,11,31-Jul-2016,09:37:26,21.2261,-86.7034,,401677236,-128,8,0,31-Jul-2016,09:37:04,21.2261,-86.7034,46,1623,5569,472,109,,,58,0,177,253,0,88,129,0,48,0,0,,,,,,,,,,,,,,,,,,,,,
2278,162661,15,NP,B,11,31-Jul-2016,09:37:26,21.2261,-86.7034,,401677236,-128,8,0,31-Jul-2016,09:37:50,21.2261,-86.7034,46,1623,5569,472,109,,,157,129,241,253,0,96,168,54,16,26,138,131,132,123,131,,,,,,,,,,,,,,,,,
2278,162661,31,NN,B,12,31-Jul-2016,10:39:58,21.2276,-86.6976,,401677238,-133,8,0,31-Jul-2016,10:39:59,21.2276,-86.6976,,1703,3213,902,104,,,213,118,225,254,8,2,135,207,252,118,59,255,255,255,255,191,255,255,255,255,255,255,255,252,127,255,255,255,255,252,124,
2278,162661,11,SR,3,13,31-Jul-2016,11:03:46,21.2270,-86.7021,,401677239,-126,56,0,31-Jul-2016,11:00:51,21.2270,-86.7021,360,183,305,110,123,,,33,123,87,108,28,23,242,144,122,36,15,,,,,,,,,,,,,,,,,,,,,
2278,162661,15,SR,3,13,31-Jul-2016,11:03:46,21.2270,-86.7021,,401677239,-126,56,0,31-Jul-2016,11:04:22,21.2270,-86.7021,360,183,305,110,123,,,18,203,209,252,200,85,12,139,149,144,15,41,136,128,0,,,,,,,,,,,,,,,,,
2278,162661,11,SR,3,13,31-Jul-2016,11:03:46,21.2270,-86.7021,,401677239,-126,56,0,31-Jul-2016,11:06:05,21.2270,-86.7021,360,183,305,110,123,,,73,111,177,254,64,124,129,0,4,32,16,,,,,,,,,,,,,,,,,,,,,
2278,162661,7,SR,3,13,31-Jul-2016,11:03:46,21.2270,-86.7021,,401677239,-126,56,0,31-Jul-2016,11:06:51,21.2270,-86.7021,360,183,305,110,123,,,57,212,65,254,64,120,135,,,,,,,,,,,,,,,,,,,,,,,,,
2278,162661,15,SR,B,14,31-Jul-2016,12:40:11,21.2284,-86.7029,,401677243,-133,8,0,31-Jul-2016,12:40:12,21.2284,-86.7029,,1289,1503,1105,74,,,25,190,49,254,9,8,131,129,129,1,1,4,136,115,128,,,,,,,,,,,,,,,,,
2278,162661,31,NK,A,15,31-Jul-2016,12:52:11,21.2507,-86.6755,,401677239,-130,6,0,31-Jul-2016,12:51:01,21.2507,-86.6755,140,476,1569,144,161,,,184,84,225,253,81,120,18,11,97,155,224,206,60,237,67,75,67,145,220,254,235,80,187,142,82,233,183,39,176,86,20,
2278,162661,7,NK,A,15,31-Jul-2016,12:52:11,21.2507,-86.6755,,401677239,-130,6,0,31-Jul-2016,12:52:14,21.2507,-86.6755,140,476,1569,144,161,,,49,220,81,253,4,224,137,,,,,,,,,,,,,,,,,,,,,,,,,
2278,162661,15,NK,A,15,31-Jul-2016,12:52:11,21.2507,-86.6755,,401677239,-130,6,0,31-Jul-2016,12:53:21,21.2507,-86.6755,140,476,1569,144,161,,,152,152,181,169,74,82,181,169,107,90,148,77,122,17,165,,,,,,,,,,,,,,,,,
2278,162661,11,MA,B,16,31-Jul-2016,14:58:09,21.2623,-86.6652,,401677234,-116,8,0,31-Jul-2016,14:58:09,21.2623,-86.6652,,1386,2016,952,105,,,73,111,241,254,64,124,129,1,54,116,79,,,,,,,,,,,,,,,,,,,,,
2278,162661,19,NP,A,17,31-Jul-2016,19:14:27,21.2782,-86.6624,,401677235,-131,8,0,31-Jul-2016,19:14:27,21.2782,-86.6624,105,876,4001,191,22,,,75,154,145,252,206,128,0,4,8,0,0,64,128,0,0,0,0,32,0,,,,,,,,,,,,,
2278,162661,11,NP,A,17,31-Jul-2016,19:14:27,21.2782,-86.6624,,401677235,-131,8,0,31-Jul-2016,19:15:25,21.2782,-86.6624,105,876,4001,191,22,,,55,160,97,252,192,56,130,2,4,0,16,,,,,,,,,,,,,,,,,,,,,
