Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
2278,142703,31,MB, ,2,16-Feb-2016,14:48:20,,,,401650000,-128,,0,16-Feb-2016,14:48:20,,,,,,,,,,91,20,194,152,212,57,248,57,240,0,105,158,65,124,20,3,24,6,24,8,48,44,145,133,108,115,86,76,115,140,253,
2278,142703,31,NP,2,3,23-Jun-2016,10:11:07,19.4270,-99.0988,,401650000,-136,,0,23-Jun-2016,10:07:42,,,616,306,528,177,96,,,216,97,193,174,8,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,63,255,255,255,255,255,255,255,252,
2278,142703,31,NP,2,3,23-Jun-2016,10:11:07,19.4270,-99.0988,,401650000,-136,,1,23-Jun-2016,10:12:06,,,616,306,528,177,96,,,216,97,193,174,8,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,63,255,255,255,255,255,255,255,252,
2278,142703,11,NP,2,3,23-Jun-2016,10:11:07,19.4270,-99.0988,,401650000,-136,,0,23-Jun-2016,10:13:34,,,616,306,528,177,96,,,18,164,161,174,81,78,16,60,161,236,64,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,NP,2,3,23-Jun-2016,10:11:07,19.4270,-99.0988,,401650000,-136,,0,23-Jun-2016,10:15:02,,,616,306,528,177,96,,,146,69,33,174,82,32,169,173,230,56,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,NP,2,3,23-Jun-2016,10:11:07,19.4270,-99.0988,,401650000,-136,,0,23-Jun-2016,10:17:58,,,616,306,528,177,96,,,18,164,161,174,81,78,16,60,163,236,96,,,,,,,,,,,,,,,,,,,,,
2278,142703,31,NK,B,4,23-Jun-2016,12:02:06,19.4321,-99.0950,,401677303,-135,8,0,23-Jun-2016,12:02:06,19.4321,-99.0950,,2404,2933,1969,116,,,216,97,193,174,8,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,63,255,255,255,255,255,255,255,252,
2278,142703,23,SR, ,5,02-Jul-2016,00:04:28,,,,401650000,-139,,0,02-Jul-2016,00:04:28,,,,,,,,,,123,5,65,188,5,224,23,38,12,40,46,88,215,104,90,239,24,188,45,220,165,144,68,,,,,,,,,
2278,142703,11,MB, ,6,02-Jul-2016,03:22:28,,,,401650000,-135,,0,02-Jul-2016,03:22:28,,,,,,,,,,16,126,161,194,99,114,40,0,128,0,64,,,,,,,,,,,,,,,,,,,,,
2278,142703,31,NN,B,7,10-Jul-2016,00:28:40,18.4485,-88.2888,,401677312,-137,,0,10-Jul-2016,00:26:28,13.7152,-109.1219,264,254,488,132,80,,,222,128,161,210,136,0,192,136,136,136,136,136,136,136,136,136,136,136,136,137,200,136,157,221,221,244,156,136,136,136,136,
2278,142703,7,NN,B,7,10-Jul-2016,00:28:40,18.4485,-88.2888,,401677312,-137,,0,10-Jul-2016,00:30:52,13.7152,-109.1219,264,254,488,132,80,,,70,38,225,210,97,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
2278,142703,31,SR,B,8,10-Jul-2016,00:48:28,18.5015,-88.3269,,401677259,-136,6,0,10-Jul-2016,00:48:28,18.5015,-88.3269,176,833,4543,152,53,,,211,11,225,211,8,0,194,93,93,223,119,116,157,200,137,200,136,136,136,136,138,137,213,220,137,201,223,93,221,201,220,
2278,142703,11,SR,B,8,10-Jul-2016,00:48:28,18.5015,-88.3269,,401677259,-136,6,0,10-Jul-2016,00:51:24,18.5015,-88.3269,176,833,4543,152,53,,,29,75,209,210,3,102,113,128,128,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,MA,3,9,10-Jul-2016,03:04:08,18.5231,-88.3070,,401677286,-127,58,0,10-Jul-2016,03:01:56,18.5231,-88.3070,264,225,916,55,79,,,154,97,129,210,192,32,176,81,102,48,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,MA,3,9,10-Jul-2016,03:04:08,18.5231,-88.3070,,401677286,-127,58,0,10-Jul-2016,03:03:24,18.5231,-88.3070,264,225,916,55,79,,,39,108,17,210,192,155,0,248,0,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,MA,3,9,10-Jul-2016,03:04:08,18.5231,-88.3070,,401677286,-127,58,0,10-Jul-2016,03:04:52,18.5231,-88.3070,264,225,916,55,79,,,28,5,161,210,195,115,228,0,128,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,7,MA,3,9,10-Jul-2016,03:04:08,18.5231,-88.3070,,401677286,-127,58,0,10-Jul-2016,03:06:20,18.5231,-88.3070,264,225,916,55,79,,,70,38,225,210,97,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
2278,142703,19,NN,2,10,31-Jul-2016,12:17:29,21.2189,-86.7390,,401677275,-123,40,0,31-Jul-2016,12:15:06,21.2189,-86.7390,559,445,1719,114,104,,,4,1,254,195,193,139,200,50,18,17,17,5,136,91,255,253,68,66,0,,,,,,,,,,,,,
2278,142703,11,NN,2,10,31-Jul-2016,12:17:29,21.2189,-86.7390,,401677275,-123,40,0,31-Jul-2016,12:17:58,21.2189,-86.7390,559,445,1719,114,104,,,21,58,33,208,195,72,235,128,128,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,NN,2,10,31-Jul-2016,12:17:29,21.2189,-86.7390,,401677275,-123,40,0,31-Jul-2016,12:19:24,21.2189,-86.7390,559,445,1719,114,104,,,155,123,129,208,96,32,174,209,102,48,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,NN,2,10,31-Jul-2016,12:17:29,21.2189,-86.7390,,401677275,-123,40,0,31-Jul-2016,12:20:50,21.2189,-86.7390,559,445,1719,114,104,,,21,106,161,208,99,123,184,0,128,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,7,NN,2,10,31-Jul-2016,12:17:29,21.2189,-86.7390,,401677275,-123,40,0,31-Jul-2016,12:21:33,21.2189,-86.7390,559,445,1719,114,104,,,76,70,241,208,1,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
2278,142703,27,NN,2,10,31-Jul-2016,12:17:29,21.2189,-86.7390,,401677275,-123,40,0,31-Jul-2016,12:22:16,21.2189,-86.7390,559,445,1719,114,104,,,113,39,225,254,196,240,26,235,252,145,172,49,44,209,78,110,14,27,234,61,202,69,138,174,206,0,64,,,,,
2278,142703,11,NN,2,10,31-Jul-2016,12:17:29,21.2189,-86.7390,,401677275,-123,40,0,31-Jul-2016,12:22:59,21.2189,-86.7390,559,445,1719,114,104,,,147,252,209,208,0,32,175,82,70,48,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,NN,2,10,31-Jul-2016,12:17:29,21.2189,-86.7390,,401677275,-123,40,0,31-Jul-2016,12:23:42,21.2189,-86.7390,559,445,1719,114,104,,,40,49,209,208,0,156,83,213,229,0,1,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,NN,2,10,31-Jul-2016,12:17:29,21.2189,-86.7390,,401677275,-123,40,0,31-Jul-2016,12:24:25,21.2189,-86.7390,559,445,1719,114,104,,,30,7,145,208,3,101,242,128,128,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,7,SR,1,11,31-Jul-2016,12:39:03,21.2190,-86.7311,,401677268,-132,56,0,31-Jul-2016,12:36:52,21.2190,-86.7311,264,848,3168,227,99,,,77,166,241,208,97,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,SR,1,11,31-Jul-2016,12:39:03,21.2190,-86.7311,,401677268,-132,56,0,31-Jul-2016,12:38:20,21.2190,-86.7311,264,848,3168,227,99,,,155,123,129,208,96,32,174,209,102,48,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,SR,1,11,31-Jul-2016,12:39:03,21.2190,-86.7311,,401677268,-132,56,0,31-Jul-2016,12:39:48,21.2190,-86.7311,264,848,3168,227,99,,,43,250,241,208,96,139,38,68,110,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,SR,1,11,31-Jul-2016,12:39:03,21.2190,-86.7311,,401677268,-132,56,0,31-Jul-2016,12:41:16,21.2190,-86.7311,264,848,3168,227,99,,,21,106,161,208,99,123,184,0,128,2,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,NK,1,12,31-Jul-2016,12:52:59,21.2114,-86.7483,,401677251,-130,56,0,31-Jul-2016,12:48:36,21.2114,-86.7483,440,583,1233,275,144,,,30,7,145,208,3,101,242,128,128,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,7,NK,1,12,31-Jul-2016,12:52:59,21.2114,-86.7483,,401677251,-130,56,0,31-Jul-2016,12:50:04,21.2114,-86.7483,440,583,1233,275,144,,,77,166,145,207,33,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
2278,142703,7,NK,1,12,31-Jul-2016,12:52:59,21.2114,-86.7483,,401677251,-130,56,0,31-Jul-2016,12:51:32,21.2114,-86.7483,440,583,1233,275,144,,,2,1,254,204,219,174,95,,,,,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,NK,1,12,31-Jul-2016,12:52:59,21.2114,-86.7483,,401677251,-130,56,0,31-Jul-2016,12:53:00,21.2114,-86.7483,440,583,1233,275,144,,,159,91,49,207,32,32,175,49,70,48,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,NK,1,12,31-Jul-2016,12:52:59,21.2114,-86.7483,,401677251,-130,56,0,31-Jul-2016,12:54:28,21.2114,-86.7483,440,583,1233,275,144,,,46,107,193,207,32,155,112,150,128,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,27,NK,1,12,31-Jul-2016,12:52:59,21.2114,-86.7483,,401677251,-130,56,0,31-Jul-2016,12:55:56,21.2114,-86.7483,440,583,1233,275,144,,,113,39,225,254,196,240,26,235,252,145,172,49,44,209,78,110,14,27,234,61,202,69,138,174,206,0,0,,,,,
2278,142703,7,MA,2,13,31-Jul-2016,14:54:43,21.2408,-86.7498,,401677268,-121,58,0,31-Jul-2016,14:53:33,21.2408,-86.7498,568,427,805,226,106,,,76,70,241,208,1,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,MA,2,13,31-Jul-2016,14:54:43,21.2408,-86.7498,,401677268,-121,58,0,31-Jul-2016,14:55:54,21.2408,-86.7498,568,427,805,226,106,,,147,252,209,208,24,42,27,144,49,104,104,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,MA,2,13,31-Jul-2016,14:54:43,21.2408,-86.7498,,401677268,-121,58,0,31-Jul-2016,14:58:29,21.2408,-86.7498,568,427,805,226,106,,,59,248,11,58,69,194,36,135,62,108,255,,,,,,,,,,,,,,,,,,,,,
2278,142703,27,MA,2,13,31-Jul-2016,14:54:43,21.2408,-86.7498,,401677268,-121,58,0,31-Jul-2016,15:03:01,21.2408,-86.7498,568,427,805,226,106,,,113,39,224,118,71,152,112,244,129,46,109,86,60,106,163,116,181,163,164,149,43,170,162,68,121,43,91,,,,,
2278,142703,7,MB,B,14,31-Jul-2016,15:47:28,21.2503,-86.7528,,401677267,-130,8,0,31-Jul-2016,15:47:28,21.2503,-86.7528,506,1008,1091,931,103,,,77,166,241,208,97,128,0,,,,,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,MB,B,14,31-Jul-2016,15:47:28,21.2503,-86.7528,,401677267,-130,8,0,31-Jul-2016,15:55:54,21.2503,-86.7528,506,1008,1091,931,103,,,21,106,161,208,99,123,184,0,35,76,7,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,MA,A,15,31-Jul-2016,16:37:09,21.2771,-86.7347,,401677260,-121,8,0,31-Jul-2016,16:32:36,21.2570,-86.7315,433,316,573,173,69,,,159,91,49,207,32,32,175,49,70,48,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,MA,A,15,31-Jul-2016,16:37:09,21.2771,-86.7347,,401677260,-121,8,0,31-Jul-2016,16:37:10,21.2570,-86.7315,433,316,573,173,69,,,46,107,193,207,32,155,112,150,128,0,128,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,MA,A,15,31-Jul-2016,16:37:09,21.2771,-86.7347,,401677260,-121,8,0,31-Jul-2016,16:39:49,21.2570,-86.7315,433,316,573,173,69,,,25,240,113,207,35,114,21,0,128,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,19,NP,B,16,31-Jul-2016,19:12:10,21.3160,-86.7106,,401677255,-130,8,0,31-Jul-2016,19:12:11,21.3160,-86.7106,,3799,4308,3350,100,,,157,153,161,254,192,128,177,222,17,102,96,245,22,96,230,123,252,60,98,,,,,,,,,,,,,
2278,142703,19,NP,B,17,01-Aug-2016,09:29:22,21.2680,-86.7331,,401677267,-129,,0,01-Aug-2016,09:29:22,21.2680,-86.7331,,5345,14578,1959,107,,,148,150,1,255,32,128,178,114,128,210,114,128,242,114,129,18,114,128,0,,,,,,,,,,,,,
2278,142703,11,SR,B,18,01-Aug-2016,10:36:49,21.2800,-86.7061,,401677267,-135,8,0,01-Aug-2016,10:36:49,21.2800,-86.7061,,5581,18378,1694,86,,,53,208,225,254,192,105,129,0,8,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,31,NN,B,19,01-Aug-2016,13:47:04,21.2868,-86.6991,,401677273,-135,8,0,01-Aug-2016,13:47:04,21.2868,-86.6991,,4429,12159,1613,88,,,116,199,210,2,39,21,29,241,51,176,7,139,167,195,232,100,106,177,253,21,88,218,67,233,88,178,248,68,0,0,0,
2278,142703,19,MB,B,20,01-Aug-2016,15:25:55,21.2906,-86.6936,,401677272,-129,8,0,01-Aug-2016,15:25:56,21.2906,-86.6936,,3732,6870,2027,95,,,79,233,18,2,110,128,4,0,0,0,32,64,129,0,4,16,16,32,0,,,,,,,,,,,,,
2278,142703,3,MA,B,21,01-Aug-2016,16:23:39,21.2893,-86.6801,,401677281,-136,8,0,01-Aug-2016,16:23:39,21.2893,-86.6801,,3716,5934,2326,93,,,183,254,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,142703,31,NP,B,22,01-Aug-2016,20:38:36,21.3051,-86.6346,,401677276,-132,8,0,01-Aug-2016,20:38:36,21.3051,-86.6346,,3863,4804,3106,78,,,189,94,177,255,96,195,206,11,144,18,6,252,23,32,116,17,83,198,136,88,108,76,1,162,51,135,11,254,168,100,215,
2278,142703,31,NN,B,23,01-Aug-2016,23:30:36,21.3007,-86.6647,,401677274,-132,8,0,01-Aug-2016,23:30:15,21.3007,-86.6647,43,3923,8014,1920,46,,,179,222,81,254,218,224,248,195,26,98,166,234,19,91,124,220,31,253,191,15,237,155,251,124,104,145,119,231,255,255,255,
2278,142703,31,NN,B,23,01-Aug-2016,23:30:36,21.3007,-86.6647,,401677274,-132,8,0,01-Aug-2016,23:30:58,21.3007,-86.6647,43,3923,8014,1920,46,,,213,97,145,254,136,0,36,60,60,60,60,60,60,60,60,60,60,60,60,60,64,4,72,68,69,217,47,103,190,158,100,
2278,142703,31,NK,0,24,01-Aug-2016,23:32:18,21.2196,-86.5865,,401677277,-127,56,0,01-Aug-2016,23:30:15,21.2196,-86.5865,276,1841,34306,98,71,,,179,222,81,254,195,217,3,196,111,153,11,14,149,152,131,43,100,4,129,96,38,200,9,3,46,77,16,18,0,0,0,
2278,142703,31,NK,0,24,01-Aug-2016,23:32:18,21.2196,-86.5865,,401677277,-127,56,0,01-Aug-2016,23:30:58,21.2196,-86.5865,276,1841,34306,98,71,,,213,97,145,254,136,0,36,60,60,60,60,60,60,60,60,60,60,60,60,60,64,4,72,68,69,217,47,103,190,158,100,
2278,142703,31,NK,0,24,01-Aug-2016,23:32:18,21.2196,-86.5865,,401677277,-127,56,0,01-Aug-2016,23:33:12,21.2196,-86.5865,276,1841,34306,98,71,,,181,22,226,2,235,248,28,84,72,33,146,2,64,181,3,4,24,49,162,70,72,19,4,66,208,130,3,82,213,111,173,
2278,142703,31,NK,0,24,01-Aug-2016,23:32:18,21.2196,-86.5865,,401677277,-127,56,0,01-Aug-2016,23:34:51,21.2196,-86.5865,276,1841,34306,98,71,,,209,226,34,2,136,0,43,255,255,255,252,243,251,212,173,36,155,22,136,59,163,221,113,118,121,44,68,226,46,107,126,
2278,142703,19,NK,B,25,02-Aug-2016,01:15:41,21.2263,-86.5736,,401677268,-135,8,0,02-Aug-2016,01:15:42,21.2263,-86.5736,,2747,3820,1974,77,,,147,230,162,2,96,128,177,146,64,209,146,64,241,146,65,17,146,64,0,,,,,,,,,,,,,
2278,142703,15,NP,B,26,02-Aug-2016,07:32:50,21.2573,-86.5347,,401677267,-132,8,0,02-Aug-2016,07:32:51,21.2573,-86.5347,,4260,6101,2975,66,,,76,95,161,254,192,110,129,0,0,0,16,0,0,128,0,,,,,,,,,,,,,,,,,
2278,142703,15,SR,B,27,02-Aug-2016,11:43:47,21.2645,-86.5270,,401677268,-130,8,0,02-Aug-2016,11:43:48,21.2645,-86.5270,,5460,10580,2817,63,,,62,254,2,3,41,128,0,0,0,78,41,255,35,193,242,,,,,,,,,,,,,,,,,
2278,142703,11,NK,B,28,02-Aug-2016,12:02:33,21.2087,-86.5854,,401677281,-133,6,0,02-Aug-2016,12:02:34,21.2087,-86.5854,,2933,11378,756,94,,,42,139,146,3,32,172,113,41,0,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,11,NN,B,29,02-Aug-2016,12:02:55,21.2087,-86.6505,,401677273,-130,6,0,02-Aug-2016,12:02:34,21.2087,-86.6505,43,5622,21545,1467,97,,,42,139,146,3,32,172,113,41,0,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142703,15,NN,B,29,02-Aug-2016,12:02:55,21.2087,-86.6505,,401677273,-130,6,0,02-Aug-2016,12:03:17,21.2087,-86.6505,43,5622,21545,1467,97,,,21,60,162,3,41,4,131,128,128,128,128,129,243,136,128,,,,,,,,,,,,,,,,,
2278,142703,19,NN,B,30,02-Aug-2016,13:38:54,21.2173,-86.6388,,401677273,-137,8,0,02-Aug-2016,13:38:54,21.2173,-86.6388,,6444,15494,2680,95,,,147,230,162,2,96,128,177,146,64,209,146,64,241,146,65,17,146,64,8,,,,,,,,,,,,,
2278,142703,19,NK,B,31,02-Aug-2016,13:38:54,21.2135,-86.6431,,401677269,-137,,0,02-Aug-2016,13:38:54,21.2135,-86.6431,,6155,13172,2875,90,,,147,230,162,2,96,128,177,144,64,209,146,64,224,153,19,51,51,51,51,,,,,,,,,,,,,
2278,142703,31,MA,B,32,02-Aug-2016,14:21:29,21.2173,-86.6378,,401677269,-131,8,0,02-Aug-2016,14:21:30,21.2173,-86.6378,,4645,8943,2412,90,,,220,25,50,3,8,3,103,255,252,127,255,255,255,191,255,203,255,255,255,255,255,255,255,252,127,255,255,255,255,199,252,
2278,142703,11,MB,B,33,02-Aug-2016,15:03:31,21.2192,-86.6346,,401677269,-132,8,0,02-Aug-2016,15:03:31,21.2192,-86.6346,,2403,3600,1603,93,,,65,78,162,2,0,174,161,131,0,8,0,,,,,,,,,,,,,,,,,,,,,
