Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
2278,142708,31,MA,B,2,01-Jun-2016,17:16:24,28.6511,-82.6917,,401650000,-127,8,0,01-Jun-2016,17:16:25,28.6511,-82.6917,,,,,,,,117,110,49,131,7,80,31,101,81,81,230,89,43,245,47,203,0,232,13,161,235,51,218,214,152,120,20,232,0,0,0,
2278,142708,31,NP,1,3,01-Jun-2016,18:55:00,28.6395,-82.6990,,401677485,-131,40,0,01-Jun-2016,18:53:34,28.6395,-82.6990,348,916,975,860,168,,,117,110,49,131,7,80,31,101,81,81,230,89,43,245,47,203,0,232,13,161,235,51,218,214,152,120,20,232,0,0,0,
2278,142708,11,NP,1,3,01-Jun-2016,18:55:00,28.6395,-82.6990,,401677485,-131,40,0,01-Jun-2016,18:55:01,28.6395,-82.6990,348,916,975,860,168,,,39,122,33,131,0,222,100,128,0,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142708,11,NP,1,3,01-Jun-2016,18:55:00,28.6395,-82.6990,,401677485,-131,40,0,01-Jun-2016,18:56:28,28.6395,-82.6990,348,916,975,860,168,,,27,51,33,131,4,0,0,6,222,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142708,11,NP,1,3,01-Jun-2016,18:55:00,28.6395,-82.6990,,401677485,-131,40,1,01-Jun-2016,18:57:55,28.6395,-82.6990,348,916,975,860,168,,,145,46,113,131,0,32,180,118,166,48,0,,,,,,,,,,,,,,,,,,,,,
2278,142708,11,NP,1,3,01-Jun-2016,18:55:00,28.6395,-82.6990,,401677485,-131,40,0,01-Jun-2016,18:59:22,28.6395,-82.6990,348,916,975,860,168,,,47,37,239,62,84,158,100,128,39,255,250,,,,,,,,,,,,,,,,,,,,,
2278,142708,11,NP,3,4,01-Jun-2016,20:34:31,28.6706,-82.7175,,401677485,-122,58,0,01-Jun-2016,20:29:47,28.6706,-82.7175,713,235,394,140,54,,,145,46,113,131,0,32,180,118,166,48,0,,,,,,,,,,,,,,,,,,,,,
2278,142708,31,NP,3,4,01-Jun-2016,20:34:31,28.6706,-82.7175,,401677485,-122,58,0,01-Jun-2016,20:33:06,28.6706,-82.7175,713,235,394,140,54,,,117,110,51,214,237,161,132,31,196,1,184,227,153,147,51,102,76,204,205,153,153,50,102,102,102,110,110,100,78,100,17,
2278,142708,11,NP,3,4,01-Jun-2016,20:34:31,28.6706,-82.7175,,401677485,-122,58,0,01-Jun-2016,20:39:54,28.6706,-82.7175,713,235,394,140,54,,,39,122,33,131,0,222,100,128,0,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142708,11,NP,3,4,01-Jun-2016,20:34:31,28.6706,-82.7175,,401677485,-122,58,1,01-Jun-2016,20:41:40,28.6706,-82.7175,713,235,394,140,54,,,27,51,33,131,4,0,0,6,222,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142708,11,NN,A,5,01-Jun-2016,21:42:58,28.6730,-82.7215,,401677486,-128,8,0,01-Jun-2016,21:42:58,28.6730,-82.7215,457,608,1097,337,173,,,27,51,33,131,4,0,0,6,222,0,0,,,,,,,,,,,,,,,,,,,,,
2278,142708,11,NN,A,5,01-Jun-2016,21:42:58,28.6730,-82.7215,,401677486,-128,8,0,01-Jun-2016,21:45:49,28.6730,-82.7215,457,608,1097,337,173,,,145,46,113,131,0,32,180,118,166,48,1,,,,,,,,,,,,,,,,,,,,,
