Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
2278,142702,23,MA, ,2,29-Jul-2016,14:00:33,,,,401650000,-130,,1,29-Jul-2016,14:00:33,,,,,,,,,,118,120,65,250,199,64,17,33,190,46,149,213,2,79,55,78,41,138,1,152,128,0,0,,,,,,,,,
2278,142702,23,MB, ,3,29-Jul-2016,16:37:51,,,,401650000,-135,,0,29-Jul-2016,16:37:51,,,,,,,,,,118,120,65,250,199,192,25,161,190,44,149,235,169,67,166,173,177,82,30,146,165,116,209,,,,,,,,,
2278,142702,31,NN, ,4,29-Jul-2016,22:19:25,,,,401650000,-129,,0,29-Jul-2016,22:18:42,,,43,,,,,,,183,216,36,247,130,82,65,100,128,9,3,78,170,144,56,168,238,162,196,9,129,151,5,137,3,24,123,126,121,235,210,
2278,142702,15,NN, ,4,29-Jul-2016,22:19:25,,,,401650000,-129,,0,29-Jul-2016,22:19:25,,,43,,,,,,,24,216,145,250,200,5,122,194,188,169,162,62,196,0,0,,,,,,,,,,,,,,,,,
2278,142702,31,NN, ,5,29-Jul-2016,23:51:24,,,,401650000,-137,,0,29-Jul-2016,23:51:24,,,,,,,,,,211,151,161,211,40,50,237,90,60,93,1,180,124,108,236,191,127,118,22,207,45,2,64,64,6,223,200,133,128,29,171,
2278,142702,15,NK, ,6,30-Jul-2016,00:54:40,,,,401650000,-135,,0,30-Jul-2016,00:54:40,,,,,,,,,,69,253,113,251,32,142,129,0,12,0,0,96,0,0,0,,,,,,,,,,,,,,,,,
2278,142702,11,MA, ,7,30-Jul-2016,04:29:21,,,,401650000,-129,,0,30-Jul-2016,04:27:56,,,85,,,,,,,103,92,81,250,192,107,127,160,0,0,119,,,,,,,,,,,,,,,,,,,,,
2278,142702,11,MA, ,7,30-Jul-2016,04:29:21,,,,401650000,-129,,0,30-Jul-2016,04:28:38,,,85,,,,,,,77,70,241,248,16,124,130,2,0,16,16,,,,,,,,,,,,,,,,,,,,,
2278,142702,23,MA, ,7,30-Jul-2016,04:29:21,,,,401650000,-129,,0,30-Jul-2016,04:29:21,,,85,,,,,,,118,120,65,250,199,64,17,33,190,46,149,213,2,79,55,78,41,138,1,152,128,0,0,,,,,,,,,
2278,142702,11,NP, ,8,30-Jul-2016,09:46:06,,,,401650000,-135,,0,30-Jul-2016,09:46:06,,,,,,,,,,50,216,33,252,6,128,0,4,0,1,96,,,,,,,,,,,,,,,,,,,,,
