DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
Green,142698,,Mk10,12:00:00 08-Feb-2017,,,,0.000000,0.000000,Behavior,5.250000,0.500000,TimeSeries
Green,142698,,Mk10,16:00:00 08-Feb-2017,,,,0.000000,4.000000,PDT,8.000000,4.000000,PDT
Green,142698,,Mk10,18:00:00 08-Feb-2017,,,,0.000000,0.000000,Behavior,6.500000,0.000000,Behavior
Green,142698,,Mk10,00:00:00 09-Feb-2017,,,,8.000000,4.000000,PDT,8.000000,4.000000,PDT
Green,142698,,Mk10,06:00:00 09-Feb-2017,,,,0.000000,0.000000,Fast-GPS,,,
Green,142698,,Mk10,18:00:00 09-Feb-2017,,,,0.000000,0.000000,Behavior,9.000000,0.000000,Behavior
Green,142698,,Mk10,00:00:00 10-Feb-2017,,,,0.000000,0.000000,Behavior,9.000000,0.000000,Behavior
Green,142698,,Mk10,06:00:00 10-Feb-2017,,,,0.000000,0.000000,Behavior,8.500000,0.000000,Behavior
Green,142698,,Mk10,18:00:00 10-Feb-2017,,,,8.000000,4.000000,PDT,8.000000,4.000000,PDT
Green,142698,,Mk10,00:00:00 11-Feb-2017,,,,8.250000,0.500000,TimeSeries,9.750000,0.500000,TimeSeries
Green,142698,,Mk10,06:00:00 11-Feb-2017,,,,9.250000,0.500000,TimeSeries,9.750000,0.500000,TimeSeries
Green,142698,,Mk10,12:00:00 11-Feb-2017,,,,0.000000,0.000000,Behavior,10.500000,0.000000,Behavior
Green,142698,,Mk10,18:00:00 11-Feb-2017,,,,0.000000,0.000000,Behavior,10.500000,0.000000,Behavior
Green,142698,,Mk10,06:00:00 12-Feb-2017,,,,8.250000,0.500000,TimeSeries,10.250000,0.500000,TimeSeries
Green,142698,,Mk10,12:00:00 12-Feb-2017,,,,8.250000,0.500000,TimeSeries,10.250000,0.500000,TimeSeries
Green,142698,,Mk10,00:00:00 13-Feb-2017,,,,0.000000,0.000000,Status,10.250000,0.500000,TimeSeries
Green,142698,,Mk10,06:00:00 13-Feb-2017,,,,9.250000,0.500000,TimeSeries,10.250000,0.500000,TimeSeries
Green,142698,,Mk10,12:00:00 13-Feb-2017,,,,0.000000,0.000000,Fast-GPS,,,
Green,142698,,Mk10,18:00:00 13-Feb-2017,,,,0.000000,0.000000,Status,8.000000,4.000000,PDT
Green,142698,,Mk10,00:00:00 14-Feb-2017,,,,8.000000,4.000000,PDT,8.000000,4.000000,PDT
Green,142698,,Mk10,06:00:00 14-Feb-2017,,,,9.250000,0.500000,TimeSeries,9.750000,0.500000,TimeSeries
Green,142698,,Mk10,12:00:00 14-Feb-2017,,,,8.250000,0.500000,TimeSeries,9.750000,0.500000,TimeSeries
Green,142698,,Mk10,18:00:00 14-Feb-2017,,,,10.000000,0.000000,Behavior,10.000000,0.000000,Behavior
Green,142698,,Mk10,00:00:00 15-Feb-2017,,,,0.000000,0.000000,Behavior,10.000000,0.000000,Behavior
Green,142698,,Mk10,06:00:00 15-Feb-2017,,,,0.000000,0.000000,Behavior,10.000000,0.000000,Behavior
Green,142698,,Mk10,12:00:00 15-Feb-2017,,,,0.000000,0.000000,Behavior,10.500000,0.000000,Behavior
Green,142698,,Mk10,00:00:00 16-Feb-2017,,,,8.000000,4.000000,PDT,8.000000,4.000000,PDT
Green,142698,,Mk10,18:00:00 16-Feb-2017,,,,0.000000,0.000000,Status,9.500000,0.000000,Behavior
Green,142698,,Mk10,00:00:00 17-Feb-2017,,,,0.000000,0.000000,Behavior,10.000000,0.000000,Behavior
